Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Sector,Daily_Return,Log_Return,Intraday_Volatility,Volatility_30d,Volatility_90d,Avg_Return_30d,Drawdown_30d,Price_Momentum_30d,Days_from_Event,Event_Name,Event_Date,Event_Type,Event_Period
2020-01-02 05:00:00,44.67572538064787,44.87470672278717,44.3296721639776,44.779541015625,3104600,0.0,0.0,AIG,Insurance,0.008377252899129495,0.008342358460312201,0.012171508381905675,0.14604344247393308,0.17471537191874842,-0.31587985117766754,-0.024783243405086516,-0.038110565897569004,-1,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2020-01-03 05:00:00,44.32101046753976,44.52864499806096,44.07011970572964,44.43347930908203,2358800,0.0,0.0,AIG,Insurance,-0.007728120893919277,-0.007758137568529244,0.010319365025227782,0.14263215328019477,0.17415339577094843,-0.266001577994929,-0.030504802168119124,-0.03231983639782787,0,Australia Bushfires,2020-01-03,Wildfire,Event Day
2020-01-06 05:00:00,44.234510014104536,44.675728973419304,44.15664745655019,44.46809768676758,2699700,0.0,0.0,AIG,Insurance,0.000779105715416506,0.0007788023701070929,0.01167312171808011,0.14070865786336095,0.17384025872699857,-0.18396737510289027,-0.02974946291841945,-0.02278379545888365,3,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-07 05:00:00,44.424828660543525,44.494041274813135,43.87979417424629,44.21719741821289,4580100,0.0,0.0,AIG,Insurance,-0.005642253246856299,-0.005658230885974854,0.01389158826049515,0.13619939509141463,0.17385307837837674,-0.11709770859280204,-0.03522386216153207,-0.014897214666442116,4,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-08 05:00:00,44.21720090167356,45.20345763103976,44.21720090167356,44.73628234863281,4832100,0.0,0.0,AIG,Insurance,0.011739435349335636,0.011671062761658446,0.022046014500718674,0.1259460169744114,0.17497746273985193,-0.19385502575844613,-0.023897935064795622,-0.0237147769999122,5,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-09 05:00:00,45.047722498837494,45.23805386042237,44.693016152399345,45.229400634765625,3219800,0.0,0.0,AIG,Insurance,0.011022781962298778,0.01096247387178369,0.012050518034149676,0.13049426835863137,0.17539902288737289,-0.10283985283940163,-0.01054041831703639,-0.013138574830065308,6,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-10 05:00:00,45.24671401525342,45.54086104954985,44.883357661249256,45.013126373291016,5483000,0.0,0.0,AIG,Insurance,-0.004781718493708453,-0.004793187485183383,0.014606925607609567,0.1309614053813203,0.17523093256687178,-0.12094928342005029,-0.010058377583880286,-0.015271735497546901,7,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2019-12-24 05:00:00,96.95181381136452,97.52854705988815,96.95181381136452,97.14405822753906,831700,0.0,0.0,ALL,Insurance,0.0026155051517167127,0.002612090670550245,0.005936886506972609,0.11478236231374986,0.1407348711270197,0.18014478962904923,-0.008473115851320018,0.020897632868422944,-10,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-26 05:00:00,97.13533894505258,97.97421833858552,97.11785854093394,97.5198211669922,822900,0.0,0.0,ALL,Insurance,0.0038681000805318444,0.0038606382173811903,0.008781392207284239,0.11371446341480317,0.14039365984551475,0.1550380664601532,-0.004637790630894968,0.017867057055134472,-8,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-27 05:00:00,97.7557373046875,97.97419563780772,97.35377477176462,97.7557373046875,1041600,0.0,0.0,ALL,Insurance,0.0024191608933665787,0.0024162394343568766,0.006346644024681251,0.11339867227464914,0.13970349402793628,0.14179847828805073,-0.002229849299254186,0.016269138763570945,-7,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-30 05:00:00,97.86934246794708,97.91303680541968,97.29260921404456,97.6683578491211,920300,0.0,0.0,ALL,Insurance,-0.0008938550102083331,-0.0008942547368141413,0.006352390938460957,0.11338042791959463,0.13943343892762572,0.11681641299365024,-0.0031217111474943883,0.01325297228218103,-4,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-31 05:00:00,97.71205295712473,98.2887862155752,97.51106833671382,98.26256561279295,1109000,0.0,0.0,ALL,Insurance,0.006083933187346124,0.006065500789037708,0.007914691357907398,0.11437897435283886,0.13945507902214782,0.14517642592588134,0.0,0.01666467088036727,-3,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2020-01-02 05:00:00,98.71697571690876,98.74318965632088,97.57225591710753,98.58589935302734,1212400,0.0,0.0,ALL,Insurance,0.00329050781666429,0.0032851059425142663,0.011877294287495859,0.1142902589375003,0.1328896996781639,0.141819522813305,0.0,0.016259873591291774,-1,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2020-01-03 05:00:00,97.72951992321936,98.83055182511616,97.66835185460396,98.59461975097656,1047100,0.0,0.0,ALL,Insurance,8.845481966934798e-05,8.8450907772469e-05,0.011787661166984658,0.1133701115433799,0.13163902498249688,0.17871891007646526,0.0,0.020743382403759725,0,Australia Bushfires,2020-01-03,Wildfire,Event Day
2020-01-06 05:00:00,98.1664382079854,98.92667564475944,97.90429219541542,98.88298797607422,1214800,0.0,0.0,ALL,Insurance,0.0029247866245236676,0.00292051775778148,0.010339326008144049,0.11189241638525876,0.13117442943212396,0.25095205655721414,0.0,0.02957103427841279,3,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-07 05:00:00,98.463561691628,98.73444795052204,98.00917119282306,98.03538513183594,1641000,0.0,0.0,ALL,Insurance,-0.008571776213349924,-0.008608725184132754,0.007398111985010731,0.11503751111670965,0.13207953072967982,0.1941669833981104,-0.008571776213349942,0.02259837053624203,4,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-08 05:00:00,98.34994585995148,99.46845147728816,98.25382365844727,98.3062515258789,1748900,0.0,0.0,ALL,Insurance,0.002762945172079645,0.0027591352551819288,0.012355550130208488,0.11497851138940735,0.1320690551294378,0.2295722297076048,-0.005832514388975179,0.026914798217714475,5,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-09 05:00:00,98.74316995512484,99.5383615150138,98.49849768033422,99.4247589111328,1462000,0.0,0.0,ALL,Insurance,0.011377784910855393,0.011313544730858544,0.010458801671412889,0.11824813815271995,0.13317193910080305,0.27934204990780914,0.0,0.03296624902712053,6,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-10 05:00:00,99.58205522401586,99.75682590719664,98.90046622666048,99.13639831542967,1431200,0.0,0.0,ALL,Insurance,-0.0029002896145905455,-0.002904503604347597,0.008638196415119046,0.10746222463986366,0.13335283832849512,0.1046546820217006,-0.002900289614590523,0.011862237597509484,7,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2019-12-24 05:00:00,195.19978463484512,195.97322222944973,194.4435252174629,195.14822387695312,491900,0.0,0.0,AMT,Real Estate,0.00048439174337366886,0.00048427446356453033,0.00783864173394346,0.20967700081181462,0.2306825304662486,0.7858490331703839,-0.0028981615818054114,0.0951530026372589,-10,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-26 05:00:00,195.68346298732965,196.7020568847656,194.7166602139396,196.7020568847656,1035300,1.01,0.0,AMT,Real Estate,0.00796232205931946,0.007930790041162733,0.010093420995536926,0.20933250096051956,0.23044996578202845,0.8770398148475509,0.0,0.10707653680476015,-8,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-27 05:00:00,197.26316536802693,197.92783571327348,196.42584037402503,197.74656677246097,749400,0.0,0.0,AMT,Real Estate,0.0053101116695859485,0.005296062738928872,0.00759555709999627,0.20531928753270176,0.2305906421962643,0.7765984248202916,0.0,0.09406358146732718,-7,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-30 05:00:00,197.29766284513428,197.67748194848963,196.14957807242783,197.54800415039065,1259800,0.0,0.0,AMT,Real Estate,-0.0010041267735322323,-0.0010046312465524117,0.00773434225586317,0.20529592229390944,0.23023285326152057,0.7090539707039878,-0.0010041267735322584,0.0853276826292575,-4,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-31 05:00:00,197.65155714409175,198.41982269976927,196.3739947623161,198.3852996826172,1199100,0.0,0.0,AMT,Real Estate,0.004238440858097103,0.004229483967558177,0.010312396839514551,0.2048837411090582,0.23019385967631165,0.6823906061389475,0.0,0.08190797368146874,-3,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2020-01-02 05:00:00,198.26444329807225,199.53337826395585,196.82286689684807,197.245849609375,1426000,0.0,0.0,AMT,Real Estate,-0.005743621503534357,-0.0057601795299865545,0.013741791639599373,0.2062516891142284,0.2299438464732075,0.5963503912743179,-0.005743621503534356,0.07087575402911006,-1,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2020-01-03 05:00:00,196.4344969939604,198.39401163721485,195.9510955177766,197.34088134765625,1598900,0.0,0.0,AMT,Real Estate,0.000481793348095616,0.0004816773229457492,0.012379168993040809,0.20606041663764704,0.2285106361822767,0.5517990117700734,-0.005264595394073198,0.0652287828257827,0,Australia Bushfires,2020-01-03,Wildfire,Event Day
2020-01-06 05:00:00,197.22861548399985,198.5407143276322,196.71931855193245,197.28904724121097,1526800,0.0,0.0,AMT,Real Estate,-0.00026266278984521385,-0.00026269729175750975,0.00923211805809406,0.204529148889953,0.22850029614338171,0.4588025522588639,-0.005525875370604775,0.05356172895942035,3,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-07 05:00:00,196.0632806286536,196.44309976435625,191.30692714069528,193.0851593017578,1463800,0.0,0.0,AMT,Real Estate,-0.021308268240118555,-0.02153856677254017,0.026600556159958638,0.20576500041029358,0.23128569998992315,0.4478895683733179,-0.026716396776065063,0.05216503204797207,4,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-08 05:00:00,192.91251999747143,195.51082221782616,192.08383566636496,194.7598114013672,1433900,0.0,0.0,AMT,Real Estate,0.008673126954268806,0.008635731457056999,0.017595963596405192,0.19952357167418508,0.2317439173103671,0.6556686992028808,-0.01827498452279562,0.07861584250786757,5,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-09 05:00:00,194.65620540929356,196.07188637631145,194.53535507692737,195.4935302734375,1376700,0.0,0.0,AMT,Real Estate,0.0037673012044474596,0.003760222697606467,0.00785975524220637,0.19908726289766807,0.231825293889494,0.7033055381578763,-0.014576530689552239,0.08474439655668742,6,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-10 05:00:00,196.8919443098167,199.42118701376296,196.33085630015785,199.2312774658203,1578900,0.0,0.0,AMT,Real Estate,0.01911954419747186,0.018939062568207005,0.015511272893059088,0.1948159341331664,0.22725810015947984,0.6604284659063798,0.0,0.07933836816548823,7,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2019-12-24 05:00:00,129.41126654515793,130.47440737101329,128.867510853231,129.9306640625,440400,0.0,0.0,ARE,Real Estate,0.005590117858239374,0.005574551135669319,0.012367338606145474,0.13842688160283287,0.12824187574675566,0.2743079089882862,-0.014890248494738164,0.03203749551104185,-10,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-26 05:00:00,130.04433435757232,130.39329909411552,129.45188684424016,129.8739013671875,388100,0.0,0.0,ARE,Real Estate,-0.00043686912340568096,-0.0004369645785231149,0.0072486638190203964,0.13807258796356206,0.12800771432517466,0.29229792357205564,-0.015320612528336637,0.034253491634876676,-8,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-27 05:00:00,130.65294748186045,130.87205959578262,129.687189849863,130.1741180419922,807000,0.0,0.0,ARE,Real Estate,0.002311601265876373,0.0023089336258925374,0.009102191462802202,0.13420374940446828,0.1272438603738622,0.21019813007738433,-0.013044426409774816,0.024265627628247133,-7,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-30 05:00:00,130.14146365306146,130.72956389543546,130.01077194065664,130.41917419433594,969800,1.03,0.0,ARE,Real Estate,0.001882525927809242,0.0018807561965700189,0.005511397838693258,0.13352126091197644,0.12709116835973772,0.17988185042813756,-0.011186456952895383,0.020589159819922376,-4,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-31 05:00:00,130.3783211145579,132.0201060204756,130.04344076537546,131.97926330566406,582900,0.0,0.0,ARE,Real Estate,0.011962114627435572,0.011891134025626408,0.014977089624467534,0.13575375211117294,0.1281680278093474,0.21101241987099267,0.0,0.024340512312785778,-3,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2020-01-02 05:00:00,132.2651065096838,132.6653450799,129.47981348330174,130.4681396484375,1094900,0.0,0.0,ARE,Real Estate,-0.011449705198965932,-0.011515757745689288,0.02441616478308084,0.13979795112052362,0.1261680529722639,0.07620959842431257,-0.011449705198965985,0.007977184601303478,-1,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2020-01-03 05:00:00,129.46351046377353,131.7995717820363,129.46351046377353,131.2114715576172,371300,0.0,0.0,ARE,Real Estate,0.005697420927305963,0.0056812520097106155,0.01780378872770263,0.1406065701555845,0.1263711620949949,0.131966181609674,-0.0058175180616720735,0.014674120053108641,0,Australia Bushfires,2020-01-03,Wildfire,Event Day
2020-01-06 05:00:00,130.7213883448347,131.97927427023072,130.3538288078883,131.530029296875,604700,0.0,0.0,ARE,Real Estate,0.002427819271258791,0.0024248768794865342,0.012357979930755107,0.1402666529983939,0.1256718446115305,0.11598342326299442,-0.00340382267287427,0.012751814739169198,3,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-07 05:00:00,127.8217247929137,128.67119588333648,126.3596379402427,127.22544860839844,4543900,0.0,0.0,ARE,Real Estate,-0.0327269803822573,-0.033274486648529764,0.018168990311119116,0.1692288733116685,0.13740421086296153,-0.10538039369069963,-0.03601940621729178,-0.014108277208326192,4,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-08 05:00:00,127.82992338121537,129.05513031458165,127.2418230561236,128.91627502441406,2239300,0.0,0.0,ARE,Real Estate,0.013290001603531554,0.013202464260256123,0.014065774535563104,0.17339476161827733,0.1373850458187758,-0.02860912150602588,-0.023208102580146377,-0.0051350258146678485,5,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-09 05:00:00,128.98160142671404,129.38182765461264,128.26280947929976,128.45884704589844,1644600,0.0,0.0,ARE,Real Estate,-0.003548256249484405,-0.0035545662414245343,0.008711102435109417,0.17227299789869158,0.13752019012170738,-0.11838971029024603,-0.026674010534612082,-0.015692924703074373,6,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-10 05:00:00,128.72024389186834,129.659576732687,128.12397997745475,129.52072143554688,1155300,0.0,0.0,ARE,Real Estate,0.008266261250725826,0.008232282834415048,0.011855992911500187,0.17391439787447174,0.13809857756453645,-0.07141623618344357,-0.018628243623569886,-0.010203280847867813,7,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2019-12-24 05:00:00,170.20479443223684,170.77072408373732,169.5650511344615,170.5492706298828,112700,0.0,0.0,AVB,Real Estate,0.004104595035299585,0.004096194165364461,0.007069352714455819,0.1359421803500438,0.13072596926406105,-0.09301392146925459,-0.04201603245712045,-0.012067639379913397,-10,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-26 05:00:00,171.0003766046515,171.32844560141996,169.85211008590193,170.86094665527344,275600,0.0,0.0,AVB,Real Estate,0.0018274837777934039,0.0018258159609440359,0.008640567340977361,0.13456592233006856,0.12989475229645356,-0.018198938034678445,-0.04026533229704957,-0.0032058414984533767,-8,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-27 05:00:00,171.67293304808044,172.12403733445942,170.5410736595351,171.28744506835938,356700,0.0,0.0,AVB,Real Estate,0.0024961725978636107,0.002493062333806505,0.009241562767735648,0.129522601936651,0.12958287830108076,-0.10173274378811582,-0.03786966891830969,-0.012996657349237606,-7,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-30 05:00:00,170.7421654287714,172.43587468063518,170.6182281039303,171.53530883789062,492200,1.52,0.0,AVB,Real Estate,0.0014470632651000237,0.0014460172780048346,0.010596340712702131,0.12868953814959297,0.12911981116623586,-0.1304676756962461,-0.03647740545996291,-0.01635666713012085,-4,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2019-12-31 05:00:00,171.41135037012944,173.27855385962926,171.18001587078558,173.25376892089844,576000,0.0,0.0,AVB,Real Estate,0.010018112857638206,0.009968264214778458,0.012112509886014615,0.12938643822735985,0.1299730940641006,-0.12177583703858592,-0.026824727366976442,-0.015347911400764191,-3,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2020-01-02 05:00:00,173.8817190830353,174.25350583798323,170.25470864735024,171.2213592529297,817400,0.0,0.0,AVB,Real Estate,-0.01173082513949053,-0.011800174149649307,0.02335454646593435,0.1328119938105793,0.12961766632673724,-0.2492895769511104,-0.03824087632031042,-0.030243752612647556,-1,Australia Bushfires,2020-01-03,Wildfire,Pre-Event
2020-01-03 05:00:00,170.51083581577333,173.14641082144016,170.45299587448375,172.86549377441406,672100,0.0,0.0,AVB,Real Estate,0.00960239148116826,0.009556581543258435,0.015580986628084726,0.13364544302098424,0.12896635543342477,-0.2384763321631977,-0.0258639451067667,-0.029005688704152766,0,Australia Bushfires,2020-01-03,Wildfire,Event Day
2020-01-06 05:00:00,172.7250059439425,173.3942245163931,172.04752992734765,173.15463256835938,602000,0.0,0.0,AVB,Real Estate,0.0016726229603847287,0.0016712256844611407,0.007777410104888741,0.13367360323306815,0.128871638330013,-0.19733496427609984,-0.022336960127094296,-0.024234582774813718,3,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-07 05:00:00,172.00625456291542,172.32847144897426,169.18891486798776,169.38720703125,850500,0.0,0.0,AVB,Real Estate,-0.02175757865226069,-0.021997765074459396,0.018534791593837904,0.1393204161482931,0.13358132302875964,-0.23761639647513635,-0.04360854061253729,-0.02899451543056697,4,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-08 05:00:00,169.61025047485123,170.88260296927382,169.00712922080697,170.08944702148438,872300,0.0,0.0,AVB,Real Estate,0.004145767573255021,0.0041371975569014854,0.011026396882987986,0.13899848079072422,0.1322077452465875,-0.1471051390997061,-0.03964356391287079,-0.018461961663335913,5,Australia Bushfires,2020-01-03,Wildfire,Post-Event
2020-01-09 05:00:00,169.76725224998955,170.92393763230166,169.2963256938074,170.48605346679688,738800,0.0,0.0,AVB,Real Estate,0.0023317522177752625,0.002329037902161481,0.009546891991439295,0.1385692829614522,0.13218172331478503,-0.16210690115589232,-0.03740425066316996,-0.020207725565622447,6,Australia Bushfires,2020-01-03,Wildfire,Post-Event
